checked_by,checked,entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,correction_notes,hitnumber_6
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,0.9,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1,brator,brodia,bromad,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.1,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.2,brator,brodia,amsmen,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.3,brodia,bromad,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.4,bromad,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.5,bromad,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.6,bromad,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.7,brodia,bromad,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.8,bromad,brator,brodia,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,1.9,brodia,bromad,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.1,brodia,bromad,eromos,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.2,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.3,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.4,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.5,brator,brodia,bromad,eromos,lit,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.6,bromad,eromos,brator,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.7,bromad,luptru,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.8,brator,bromad,brodia,luptru,eromos,,,lit
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,2,2.9,bromad,brator,eromos,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0,brodia,brator,bromad,amsmen,lit,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.1,brator,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.2,brator,amsmen,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.3,brator,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.4,brator,hormur,bromad,brodia,lit,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.5,brator,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.6,brator,brodia,bromad,eromos,lit,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.7,bromad,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.8,brodia,bromad,hormur,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,0.9,bromad,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.1,bromad,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.2,brator,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.3,brator,bromad,brodia,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.4,brodia,bromad,brator,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.5,brodia,bromad,brator,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.6,brator,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.7,bromad,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.8,bromad,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,1.9,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.1,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.2,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.3,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.4,brodia,brator,bromad,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.5,bromad,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.6,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.7,bromad,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.8,bromad,brator,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,3,2.9,brodia,bromad,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"CI, MF",2023-03-06,A,3,U,P,P,erocic,,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.1,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.2,bromad,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.3,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.4,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.5,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.6,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.7,brodia,brator,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.8,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,0.9,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.1,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.2,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.3,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.4,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.5,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.6,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.7,brodia,amsmen,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.8,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,1.9,amsmen,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.1,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.2,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.3,brodia,amsmen,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.4,brodia,bromad,amsmen,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.5,brodia,bromad,brator,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.6,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.7,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.8,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,1,2.9,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.1,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.2,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.3,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.4,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.5,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.6,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.7,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.8,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,0.9,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.1,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.2,brodia,lit,,,,HOLE,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.3,brodia,lit,,,,HOLE,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.4,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.5,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.6,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.7,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.8,bromad,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,1.9,bromad,brodia,,,,,Soil cover (lit/bg) not recorded.,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.1,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.2,brodia,amsmen,brator,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.3,brodia,amsmen,brator,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.4,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.5,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.6,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.7,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.8,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,2,2.9,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.1,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.2,brodia,brator,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.3,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.4,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.5,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.6,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.7,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.8,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,0.9,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.1,brodia,brator,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.2,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.3,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.4,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.5,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.6,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.7,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.8,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,1.9,brodia,brator,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2,brator,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.1,brodia,bromad,,,,,Soil cover (lit/bg) not recorded.,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.2,brodia,amsmen,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.3,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.4,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.5,brodia,amsmen,brator,,,,Soil cover (lit/bg) not recorded.,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.6,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.7,amsmen,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.8,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"AR, AH, BM",2023-03-06,A,4,U,3,2.9,brodia,bromad,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.1,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.2,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.3,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.4,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.5,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.6,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.7,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.8,brodia,bromad,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,0.9,brodia,brator,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1,brator,brodia,bromad,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.1,brodia,bromad,brator,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.2,bromad,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.3,brator,brodia,bromad,amsmen,bg,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.4,brator,brodia,amsmen,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.5,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.6,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.7,brodia,amsmen,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.8,brodia,bromad,amsmen,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,1.9,bromad,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.1,brodia,brator,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.2,brodia,brator,bromad,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.3,brator,brodia,eromos,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.4,bromad,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.5,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.6,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.7,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.8,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,1,2.9,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0,brator,brodia,crysp,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.1,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.2,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.3,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.4,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.5,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.6,brodia,brator,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.7,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.8,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,0.9,brodia,brator,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1,brodia,brator,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.1,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.2,bromad,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.3,brodia,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.4,brodia,brator,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.5,brator,brodia,amsmen,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.6,brator,amsmen,brodia,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.7,brator,bromad,brodia,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.8,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,1.9,brator,amsmen,brodia,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2,brator,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.1,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.2,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.3,brodia,lit,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.4,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.5,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.6,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.7,brodia,bg,,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.8,amsmen,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,2,2.9,amsmen,bromad,brodia,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0,brator,brodia,bromad,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.1,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.2,brator,brodia,amsmen,lit,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.3,brator,brodia,bromad,amsmen,lit,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.4,brator,brodia,bromad,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.5,brator,brodia,bromad,bg,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.6,brator,bromad,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.7,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.8,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,0.9,brator,brodia,bg,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,1,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,1.1,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,1.2,brator,brodia,lit,,,,,
Joanna,y,Gabrielle,2023-05-02,"MF, CI",2023-03-06,A,5,U,3,1.3,brator,brodia,lit,,,,,
